	code	eps_x	eps_yoy	bvps	roe_x	epcf	net_profits_x	profits_yoy	distrib	report_date	roe_y	net_profit_ratio	gross_profit_rate	net_profits_y	eps_y	business_income	bips	arturnover	arturndays	inventory_turnover	inventory_days	currentasset_turnover	currentasset_days	mbrg	nprg	nav	targ	epsg	seg	currentratio	quickratio	cashratio	icratio	sheqratio	adratio	cf_sales	rateofreturn	cf_nm	cf_liabilities	cashflowratio
71	600073	0.3	37.5	NaN	8.32	NaN	27882.98	37.39	10派0.9	08-31	7.96	2.28	14.4915	278.8298	0.2973	12176.2371	12.9848	7.744	23.2438	5.9411	30.2974	1.6395	109.7896	85.136	47.6951	41.5052	52.8919	37.5	10.7521	1.3711	1.0504	57.1952	802.6769	45.3554	54.6446	0.0194	0.0197	0.506	0.036	4.215
72	000880	0.08	42.35	NaN	1.68	NaN	2211.84	42.52	10派0.2	08-31	1.66	2.35	15.5827	22.1184	0.0801	937.5379	3.3956	6.7526	26.6564	1.693	106.3201	0.7987	225.3662	6.7191	37.6972	2.0339	0.7612	42.3488	2.0556	0.6784	0.4308	28.9559	-1533.4748	38.8385	61.1615	0.2277	0.0622	9.7082	0.1016	11.0234
73	600997	0.15	275.0	NaN	2.6	NaN	22663.58	319.0	NaN	08-31	2.5	2.5	10.3176	226.6358	0.1427	9051.2806	5.7005	4.5598	39.4754	4.7372	37.9971	1.1288	159.4614	88.0201	159.0057	29.3428	6.8168	275.0	35.1864	1.2424	1.0265	38.1942	250.7709	47.4961	52.5039	0.0554	0.0222	2.4635	0.0422	6.7372
74	000981	0.11	9.0	NaN	4.08	NaN	33328.59	27.32	NaN	08-31	3.81	8.89	24.3639	333.2859	0.1089	3746.5652	1.2249	8.478	21.2314	0.1747	1030.3377	0.1691	1064.4589	6.6934	65.3547	66.9253	19.1886	9.0	61.3188	2.3785	0.7055	39.8127	313.3762	32.0757	67.9243	0.0446	0.0056	0.4177	0.0083	1.7285
75	603357	0.49	2.08	NaN	14.25	NaN	11942.65	1.85	NaN	08-31	14.26	21.54	40.3294	119.4265	0.4905	554.1909	2.2761	0.6234	288.7392	5071.29	0.0355	0.4201	428.4694	14.7441	1.8517	NaN	NaN	2.0833	NaN	1.9102	1.9101	33.4508	-43508.9202	52.4865	47.5135	-0.1255	-0.0436	-0.5825	-0.0918	-9.7149
76	603357	0.49	2.08	NaN	14.25	NaN	11942.65	1.85	NaN	08-31	14.26	21.54	40.3294	119.4265	0.4905	554.1909	2.2761	0.6234	288.7392	5071.29	0.0355	0.4201	428.4694	14.7441	1.8517	NaN	NaN	2.0833	NaN	1.9102	1.9101	33.4508	-43508.9202	52.4865	47.5135	-0.1255	-0.0436	-0.5825	-0.0918	-9.7149
77	600662	0.03	-67.98	NaN	0.92	NaN	3000.04	-67.99	NaN	08-31	0.91	1.54	12.6204	30.0004	0.0284	1939.4226	1.8411	9.0973	19.7861	2.3417	76.8672	0.8595	209.4241	-15.2726	-72.5953	0.2946	-14.0628	-67.9775	0.4563	0.8646	0.5464	25.0174	622.5099	62.5787	37.4213	0.0536	0.0177	3.6455	0.0474	4.8182
78	600662	0.03	-67.98	NaN	0.92	NaN	3000.04	-67.99	NaN	08-31	0.91	1.54	12.6204	30.0004	0.0284	1939.4226	1.8411	9.0973	19.7861	2.3417	76.8672	0.8595	209.4241	-15.2726	-72.5953	0.2946	-14.0628	-67.9775	0.4563	0.8646	0.5464	25.0174	622.5099	62.5787	37.4213	0.0536	0.0177	3.6455	0.0474	4.8182
79	000592	0.0	-83.5	NaN	0.11	NaN	333.49	-83.26	NaN	08-31	0.1	0.96	14.7216	3.3349	0.0017	346.3377	0.1792	1.3098	137.4256	0.2044	880.6262	0.1107	1626.0163	-12.7035	-118.5433	1.8021	14.9282	-83.4951	0.1271	4.594	2.492	65.859	77.7972	80.9462	19.0538	-0.1399	-0.0112	NaN	-0.0587	-7.0625
80	000592	0.0	-83.5	NaN	0.11	NaN	333.49	-83.26	NaN	08-31	0.1	0.96	14.7216	3.3349	0.0017	346.3377	0.1792	1.3098	137.4256	0.2044	880.6262	0.1107	1626.0163	-12.7035	-118.5433	1.8021	14.9282	-83.4951	0.1271	4.594	2.492	65.859	77.7972	80.9462	19.0538	-0.1399	-0.0112	NaN	-0.0587	-7.0625
81	000611	-0.03	-52.55	NaN	-2.24	NaN	-838.08	-52.47	NaN	08-31	-1.57	-28.08	3.5436	-8.3808	-0.026	29.8457	0.0927	4.827	37.2902	2.2683	79.3546	0.0885	2033.8983	111.5243	NaN	208.9836	80.5588	-52.5547	208.9836	2.89	2.8076	269.9364	-3796.9259	76.2395	23.7605	13.2789	0.5696	NaN	2.3973	239.7255
82	000611	-0.03	-52.55	NaN	-2.24	NaN	-838.08	-52.47	NaN	08-31	-1.57	-28.08	3.5436	-8.3808	-0.026	29.8457	0.0927	4.827	37.2902	2.2683	79.3546	0.0885	2033.8983	111.5243	NaN	208.9836	80.5588	-52.5547	208.9836	2.89	2.8076	269.9364	-3796.9259	76.2395	23.7605	13.2789	0.5696	NaN	2.3973	239.7255
83	600325	0.27	-6.9	NaN	4.44	NaN	56863.68	65.21	NaN	08-31	4.62	8.12	31.8449	568.6368	0.2684	7001.2553	3.3051	1137.8205	0.1582	0.0558	3225.8065	0.063	2857.1429	40.6671	142.8566	6.4019	9.6101	-6.8966	-2.1319	2.255	0.532	28.3895	-2791.0909	19.0753	80.9247	0.2704	0.0154	2.3911	0.019	3.6888
84	600325	0.27	-6.9	NaN	4.44	NaN	56863.68	65.21	NaN	08-31	4.62	8.12	31.8449	568.6368	0.2684	7001.2553	3.3051	1137.8205	0.1582	0.0558	3225.8065	0.063	2857.1429	40.6671	142.8566	6.4019	9.6101	-6.8966	-2.1319	2.255	0.532	28.3895	-2791.0909	19.0753	80.9247	0.2704	0.0154	2.3911	0.019	3.6888
85	600345	0.6	361.54	NaN	8.82	NaN	11972.31	376.42	NaN	08-31	8.44	79.57	8.0326	119.7231	0.6046	150.45	0.7598	0.8224	218.8716	4.9899	36.0729	0.2571	700.1167	-34.361	445.6086	7.0354	3.3695	361.5385	12.9852	2.704	2.5553	54.1537	8506.6396	87.2449	12.7551	-0.7119	-0.0611	-0.9141	-0.4791	-50.3003
86	600345	0.6	361.54	NaN	8.82	NaN	11972.31	376.42	NaN	08-31	8.44	79.57	8.0326	119.7231	0.6046	150.45	0.7598	0.8224	218.8716	4.9899	36.0729	0.2571	700.1167	-34.361	445.6086	7.0354	3.3695	361.5385	12.9852	2.704	2.5553	54.1537	8506.6396	87.2449	12.7551	-0.7119	-0.0611	-0.9141	-0.4791	-50.3003
87	600747	-0.01	-50.0	NaN	-0.97	NaN	-1905.86	-50.2	NaN	08-31	-0.98	-13.69	6.339	-19.0586	-0.013	139.1451	0.095	5.9267	30.371	2.6871	66.9867	0.0637	2825.7457	-90.4674	NaN	-3.9443	-3.6376	-50.0	-3.9499	4.2719	4.1827	32.9697	-78.6701	79.2145	20.7855	0.0896	0.0051	NaN	0.0245	2.4453
88	600747	-0.01	-50.0	NaN	-0.97	NaN	-1905.86	-50.2	NaN	08-31	-0.98	-13.69	6.339	-19.0586	-0.013	139.1451	0.095	5.9267	30.371	2.6871	66.9867	0.0637	2825.7457	-90.4674	NaN	-3.9443	-3.6376	-50.0	-3.9499	4.2719	4.1827	32.9697	-78.6701	79.2145	20.7855	0.0896	0.0051	NaN	0.0245	2.4453
89	002157	0.12	-86.81	NaN	4.48	NaN	27480.82	-54.93	NaN	08-31	4.58	3.04	12.9764	274.8082	0.1199	9038.8786	3.9458	17.9997	10.0002	2.9379	61.2683	1.611	111.7318	3.9636	-52.4649	55.4803	44.7326	-86.8132	59.9292	1.2054	0.5499	34.6214	323.6916	44.75	55.25	-0.0498	-0.0312	-1.5811	-0.0565	-8.9898
90	002157	0.12	-86.81	NaN	4.48	NaN	27480.82	-54.93	NaN	08-31	4.58	3.04	12.9764	274.8082	0.1199	9038.8786	3.9458	17.9997	10.0002	2.9379	61.2683	1.611	111.7318	3.9636	-52.4649	55.4803	44.7326	-86.8132	59.9292	1.2054	0.5499	34.6214	323.6916	44.75	55.25	-0.0498	-0.0312	-1.5811	-0.0565	-8.9898
91	000797	0.05	-44.44	NaN	2.44	NaN	5414.95	35.3	NaN	08-31	2.42	5.76	29.5397	54.1495	0.0541	939.1081	0.9394	1.5343	117.3173	0.0925	1945.9459	0.0867	2076.1246	11.2562	67.596	8.3511	11.4506	-44.4444	8.2821	1.8682	0.6644	45.2578	300.6819	19.0571	80.9429	0.0943	0.0072	1.3866	0.0089	1.4473
92	000797	0.05	-44.44	NaN	2.44	NaN	5414.95	35.3	NaN	08-31	2.42	5.76	29.5397	54.1495	0.0541	939.1081	0.9394	1.5343	117.3173	0.0925	1945.9459	0.0867	2076.1246	11.2562	67.596	8.3511	11.4506	-44.4444	8.2821	1.8682	0.6644	45.2578	300.6819	19.0571	80.9429	0.0943	0.0072	1.3866	0.0089	1.4473
93	000040	0.11	-33.53	NaN	1.37	NaN	15150.36	88.23	NaN	08-31	1.36	4.7	13.9057	151.5036	0.1133	3217.0412	2.4058	1.8982	94.8267	0.7517	239.4572	0.2267	794.0009	149.1375	88.1859	2.2259	10.9842	-33.5294	2.1024	2.0263	1.4141	94.74	334.9258	52.5818	47.4182	-0.4168	-0.0635	-8.8549	-0.1339	-17.8173
94	000040	0.11	-33.53	NaN	1.37	NaN	15150.36	88.23	NaN	08-31	1.36	4.7	13.9057	151.5036	0.1133	3217.0412	2.4058	1.8982	94.8267	0.7517	239.4572	0.2267	794.0009	149.1375	88.1859	2.2259	10.9842	-33.5294	2.1024	2.0263	1.4141	94.74	334.9258	52.5818	47.4182	-0.4168	-0.0635	-8.8549	-0.1339	-17.8173
95	000065	0.39	-2.5	NaN	6.03	NaN	19842.74	80.15	NaN	08-31	5.93	3.97	9.832	198.4274	0.3867	4987.8104	9.7227	2.2835	78.8264	5.2241	34.4557	0.4882	368.7014	124.9308	85.8964	68.2644	50.7186	-2.5	64.3339	1.3069	1.1962	72.0532	5692.768	30.0854	69.9146	0.3985	0.1582	9.7651	0.2263	25.0352
96	000065	0.39	-2.5	NaN	6.03	NaN	19842.74	80.15	NaN	08-31	5.93	3.97	9.832	198.4274	0.3867	4987.8104	9.7227	2.2835	78.8264	5.2241	34.4557	0.4882	368.7014	124.9308	85.8964	68.2644	50.7186	-2.5	64.3339	1.3069	1.1962	72.0532	5692.768	30.0854	69.9146	0.3985	0.1582	9.7651	0.2263	25.0352
97	600166	0.02	-62.0	NaN	0.53	NaN	10162.7	-30.79	NaN	08-31	0.53	0.44	13.5001	101.627	0.0152	22933.7646	3.4382	1.9879	90.5478	4.6515	38.6972	0.8655	207.9723	17.7699	-33.0599	3.2279	16.9971	-62.0	3.4311	0.8074	0.6547	19.5855	190.0348	32.892	67.108	-0.0599	-0.0234	-17.9294	-0.0349	-3.9753
98	600166	0.02	-62.0	NaN	0.53	NaN	10162.7	-30.79	NaN	08-31	0.53	0.44	13.5001	101.627	0.0152	22933.7646	3.4382	1.9879	90.5478	4.6515	38.6972	0.8655	207.9723	17.7699	-33.0599	3.2279	16.9971	-62.0	3.4311	0.8074	0.6547	19.5855	190.0348	32.892	67.108	-0.0599	-0.0234	-17.9294	-0.0349	-3.9753
99	000156	0.21	4.17	NaN	3.0	NaN	30778.82	4.2	NaN	08-31	3.05	20.55	44.382	307.7882	0.2147	1497.4995	1.0447	2.3785	75.6779	12.9704	13.8778	0.1833	981.9967	6.9653	4.6468	6.0548	8.4439	4.1727	6.1399	3.1577	3.1346	162.7265	-637.0174	71.3922	28.6078	0.2226	0.0236	1.0824	0.0825	12.7924
100	000156	0.21	4.17	NaN	3.0	NaN	30778.82	4.2	NaN	08-31	3.05	20.55	44.382	307.7882	0.2147	1497.4995	1.0447	2.3785	75.6779	12.9704	13.8778	0.1833	981.9967	6.9653	4.6468	6.0548	8.4439	4.1727	6.1399	3.1577	3.1346	162.7265	-637.0174	71.3922	28.6078	0.2226	0.0236	1.0824	0.0825	12.7924
101	600960	0.13	111.0	NaN	2.77	NaN	12034.13	268.59	NaN	08-31	2.74	10.21	21.0994	120.3413	0.1266	1178.1752	1.2395	2.2168	81.1981	2.1958	81.9747	0.3279	548.9478	87.9662	249.9131	114.2325	95.3109	111.0	112.564	2.1018	1.8168	106.5875	569.4654	71.3195	28.6805	-0.0781	-0.0145	-0.79	-0.0505	-5.7927
102	600960	0.13	111.0	NaN	2.77	NaN	12034.13	268.59	NaN	08-31	2.74	10.21	21.0994	120.3413	0.1266	1178.1752	1.2395	2.2168	81.1981	2.1958	81.9747	0.3279	548.9478	87.9662	249.9131	114.2325	95.3109	111.0	112.564	2.1018	1.8168	106.5875	569.4654	71.3195	28.6805	-0.0781	-0.0145	-0.79	-0.0505	-5.7927
103	600595	0.04	-50.0	NaN	1.33	NaN	6461.52	-55.52	NaN	08-31	1.32	1.11	10.1789	64.6152	0.0371	5801.1086	3.331	12.9845	13.8627	3.2218	55.8694	0.9184	195.993	-18.6699	-95.45	0.3274	2.4652	-50.0	-0.3803	0.4977	0.3539	19.2265	106.4376	22.5929	77.4071	0.1286	0.0288	124.9292	0.0372	6.1232
104	600595	0.04	-50.0	NaN	1.33	NaN	6461.52	-55.52	NaN	08-31	1.32	1.11	10.1789	64.6152	0.0371	5801.1086	3.331	12.9845	13.8627	3.2218	55.8694	0.9184	195.993	-18.6699	-95.45	0.3274	2.4652	-50.0	-0.3803	0.4977	0.3539	19.2265	106.4376	22.5929	77.4071	0.1286	0.0288	124.9292	0.0372	6.1232
105	600649	0.33	-34.0	NaN	4.64	NaN	90300.86	-39.35	NaN	08-31	4.94	63.84	34.0506	903.0086	0.3569	1414.3887	0.5591	11.4984	15.6544	0.0658	2735.5623	0.0539	3339.5176	-70.729	-39.3984	-15.2034	-26.3482	-34.0	-13.5313	3.2152	0.9622	79.7785	2413.1066	58.2105	41.7895	-1.1097	-0.05	-1.7232	-0.1197	-25.029
106	600649	0.33	-34.0	NaN	4.64	NaN	90300.86	-39.35	NaN	08-31	4.94	63.84	34.0506	903.0086	0.3569	1414.3887	0.5591	11.4984	15.6544	0.0658	2735.5623	0.0539	3339.5176	-70.729	-39.3984	-15.2034	-26.3482	-34.0	-13.5313	3.2152	0.9622	79.7785	2413.1066	58.2105	41.7895	-1.1097	-0.05	-1.7232	-0.1197	-25.029
107	000573	0.11	289.55	NaN	4.01	NaN	6962.88	288.96	NaN	08-31	4.07	21.87	22.1678	69.6288	0.1118	318.3053	0.5111	12.1774	14.7815	0.2115	851.0638	0.149	1208.0537	-26.7381	347.6251	11.9648	-6.2895	289.547	12.3237	3.2418	1.6408	121.3913	89700.3827	56.9805	43.0195	-0.2381	-0.025	-1.1137	-0.0582	-10.8971
108	000573	0.11	289.55	NaN	4.01	NaN	6962.88	288.96	NaN	08-31	4.07	21.87	22.1678	69.6288	0.1118	318.3053	0.5111	12.1774	14.7815	0.2115	851.0638	0.149	1208.0537	-26.7381	347.6251	11.9648	-6.2895	289.547	12.3237	3.2418	1.6408	121.3913	89700.3827	56.9805	43.0195	-0.2381	-0.025	-1.1137	-0.0582	-10.8971
109	002050	0.28	27.27	NaN	9.49	NaN	51288.55	28.41	NaN	08-31	9.66	11.98	28.6109	512.8855	0.2847	4280.4358	2.376	3.1514	57.1175	2.554	70.4777	0.7464	241.1576	25.2288	29.2932	8.5817	9.2931	27.2727	8.2111	2.0071	1.6043	51.6071	1537.167	60.5805	39.4195	0.0587	0.0284	0.4816	0.072	8.5106
110	002050	0.28	27.27	NaN	9.49	NaN	51288.55	28.41	NaN	08-31	9.66	11.98	28.6109	512.8855	0.2847	4280.4358	2.376	3.1514	57.1175	2.554	70.4777	0.7464	241.1576	25.2288	29.2932	8.5817	9.2931	27.2727	8.2111	2.0071	1.6043	51.6071	1537.167	60.5805	39.4195	0.0587	0.0284	0.4816	0.072	8.5106
111	600388	0.21	16.67	NaN	5.53	NaN	22573.25	14.66	NaN	08-31	5.6	7.63	24.8861	225.7325	0.2111	2957.6579	2.7666	1.4218	126.6001	0.3435	524.0175	0.2339	769.5596	0.9506	15.7465	10.6648	2.1325	16.6667	12.0172	1.288	0.5875	16.6019	2726.6454	28.8552	71.1448	-0.1203	-0.0251	-1.5612	-0.0353	-3.6916
112	600388	0.21	16.67	NaN	5.53	NaN	22573.25	14.66	NaN	08-31	5.6	7.63	24.8861	225.7325	0.2111	2957.6579	2.7666	1.4218	126.6001	0.3435	524.0175	0.2339	769.5596	0.9506	15.7465	10.6648	2.1325	16.6667	12.0172	1.288	0.5875	16.6019	2726.6454	28.8552	71.1448	-0.1203	-0.0251	-1.5612	-0.0353	-3.6916
113	601988	0.35	12.9	4.59	7.6	NaN	10369000.0	11.45	NaN	08-31	7.14	41.77	56.3834	103690.0	0.3522	248236.0	0.8432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0203	7.5737	10.3669	12.9032	7.6501	--	--	--	--	7.8651	92.1349	NaN	0.032	5.6237	0.0347	NaN
114	601988	0.35	12.9	4.59	7.6	NaN	10369000.0	11.45	NaN	08-31	7.14	41.77	56.3834	103690.0	0.3522	248236.0	0.8432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0203	7.5737	10.3669	12.9032	7.6501	--	--	--	--	7.8651	92.1349	NaN	0.032	5.6237	0.0347	NaN
115	601988	0.35	12.9	4.59	7.6	NaN	10369000.0	11.45	NaN	08-31	7.14	41.77	56.3834	103690.0	0.3522	248236.0	0.8432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0203	7.5737	10.3669	12.9032	7.6501	--	--	--	--	7.8651	92.1349	NaN	0.032	5.6237	0.0347	NaN
116	601988	0.35	12.9	4.59	7.6	NaN	10369000.0	11.45	NaN	08-31	7.14	41.77	56.3834	103690.0	0.3522	248236.0	0.8432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0203	7.5737	10.3669	12.9032	7.6501	--	--	--	--	7.8651	92.1349	NaN	0.032	5.6237	0.0347	NaN
117	600408	-0.07	-80.0	NaN	-7.19	NaN	-6701.61	-81.09	NaN	08-31	-7.46	-2.64	10.7132	-67.0161	-0.0665	2537.1695	2.52	1.5686	114.752	5.2274	34.4339	0.9153	196.6568	169.3896	NaN	-23.8701	-2.55	-80.0	-24.8295	0.6842	0.5774	9.9202	49.4202	14.9065	85.0935	0.2757	0.1108	NaN	0.1302	17.4416
118	600408	-0.07	-80.0	NaN	-7.19	NaN	-6701.61	-81.09	NaN	08-31	-7.46	-2.64	10.7132	-67.0161	-0.0665	2537.1695	2.52	1.5686	114.752	5.2274	34.4339	0.9153	196.6568	169.3896	NaN	-23.8701	-2.55	-80.0	-24.8295	0.6842	0.5774	9.9202	49.4202	14.9065	85.0935	0.2757	0.1108	NaN	0.1302	17.4416
119	600058	0.02	-83.22	NaN	0.38	NaN	1881.3	-83.27	NaN	08-31	0.37	0.06	3.1686	18.813	0.0175	27811.434	25.9456	5.8059	31.0029	5.3431	33.6883	1.3191	136.4567	64.9165	-86.7423	-1.7098	4.4913	-83.2221	-1.2228	1.0796	0.7604	15.9644	87.419	20.3429	79.6571	0.0021	0.0023	4.1891	0.0029	0.2967
120	600058	0.02	-83.22	NaN	0.38	NaN	1881.3	-83.27	NaN	08-31	0.37	0.06	3.1686	18.813	0.0175	27811.434	25.9456	5.8059	31.0029	5.3431	33.6883	1.3191	136.4567	64.9165	-86.7423	-1.7098	4.4913	-83.2221	-1.2228	1.0796	0.7604	15.9644	87.419	20.3429	79.6571	0.0021	0.0023	4.1891	0.0029	0.2967
121	600806	-0.29	41.39	NaN	-45.38	NaN	-15466.65	42.0	NaN	08-31	-58.7	-56.27	0.4349	-154.6665	-0.2912	274.8461	0.5175	1.0845	165.9751	0.3515	512.091	0.1979	909.5503	8.5601	NaN	-65.8448	-28.259	41.3944	-66.2309	0.8771	0.3437	6.5384	-538.9812	14.7645	85.2355	-0.2272	-0.0323	NaN	-0.0379	-4.5488
122	600806	-0.29	41.39	NaN	-45.38	NaN	-15466.65	42.0	NaN	08-31	-58.7	-56.27	0.4349	-154.6665	-0.2912	274.8461	0.5175	1.0845	165.9751	0.3515	512.091	0.1979	909.5503	8.5601	NaN	-65.8448	-28.259	41.3944	-66.2309	0.8771	0.3437	6.5384	-538.9812	14.7645	85.2355	-0.2272	-0.0323	NaN	-0.0379	-4.5488
123	000004	-0.04	-226.12	NaN	-3.18	NaN	-377.21	-226.34	NaN	08-31	-3.22	-12.87	24.682	-3.7721	-0.0449	29.2878	0.3487	17.4456	10.3178	2.2654	79.4562	0.2129	845.4674	-71.3287	-292.3468	3.7017	-50.6962	-226.1236	38.5066	3.0524	2.7797	234.6666	1214.5899	75.4062	24.5938	-0.1994	-0.0255	NaN	-0.1038	-12.6529
124	000004	-0.04	-226.12	NaN	-3.18	NaN	-377.21	-226.34	NaN	08-31	-3.22	-12.87	24.682	-3.7721	-0.0449	29.2878	0.3487	17.4456	10.3178	2.2654	79.4562	0.2129	845.4674	-71.3287	-292.3468	3.7017	-50.6962	-226.1236	38.5066	3.0524	2.7797	234.6666	1214.5899	75.4062	24.5938	-0.1994	-0.0255	NaN	-0.1038	-12.6529
125	600485	0.25	-47.92	NaN	5.97	NaN	72695.08	-48.45	NaN	08-31	5.81	37.36	90.898	726.9508	0.2486	1945.67	0.6654	0.3349	537.4739	0.1778	1012.3735	0.1	1800.0	-19.6489	-49.2162	7.0814	20.9221	-47.9167	6.9561	3.5511	3.3787	190.2158	332.5846	55.7758	44.2242	-0.2505	-0.0213	-0.6623	-0.0481	-8.6591
126	600485	0.25	-47.92	NaN	5.97	NaN	72695.08	-48.45	NaN	08-31	5.81	37.36	90.898	726.9508	0.2486	1945.67	0.6654	0.3349	537.4739	0.1778	1012.3735	0.1	1800.0	-19.6489	-49.2162	7.0814	20.9221	-47.9167	6.9561	3.5511	3.3787	190.2158	332.5846	55.7758	44.2242	-0.2505	-0.0213	-0.6623	-0.0481	-8.6591
127	600882	-0.03	-66.67	NaN	-1.06	NaN	-1219.54	-66.66	NaN	08-31	-1.05	-2.81	20.9091	-12.1954	-0.0298	432.4994	1.0586	5.4539	33.0039	3.679	48.9263	0.3978	452.4887	163.5021	NaN	9.5351	50.996	-66.6667	11.0524	0.9822	0.882	76.7592	34.9656	45.5317	54.4683	-0.2155	-0.0368	NaN	-0.0676	-7.9097
128	600882	-0.03	-66.67	NaN	-1.06	NaN	-1219.54	-66.66	NaN	08-31	-1.05	-2.81	20.9091	-12.1954	-0.0298	432.4994	1.0586	5.4539	33.0039	3.679	48.9263	0.3978	452.4887	163.5021	NaN	9.5351	50.996	-66.6667	11.0524	0.9822	0.882	76.7592	34.9656	45.5317	54.4683	-0.2155	-0.0368	NaN	-0.0676	-7.9097
129	600882	-0.03	-66.67	NaN	-1.06	NaN	-1219.54	-66.66	NaN	08-31	-1.05	-2.81	20.9091	-12.1954	-0.0298	432.4994	1.0586	5.4539	33.0039	3.679	48.9263	0.3978	452.4887	163.5021	NaN	9.5351	50.996	-66.6667	11.0524	0.9822	0.882	76.7592	34.9656	45.5317	54.4683	-0.2155	-0.0368	NaN	-0.0676	-7.9097
130	600882	-0.03	-66.67	NaN	-1.06	NaN	-1219.54	-66.66	NaN	08-31	-1.05	-2.81	20.9091	-12.1954	-0.0298	432.4994	1.0586	5.4539	33.0039	3.679	48.9263	0.3978	452.4887	163.5021	NaN	9.5351	50.996	-66.6667	11.0524	0.9822	0.882	76.7592	34.9656	45.5317	54.4683	-0.2155	-0.0368	NaN	-0.0676	-7.9097
131	600547	0.33	-15.38	NaN	3.93	NaN	61777.45	11.52	NaN	08-31	3.87	2.39	8.8762	617.7745	0.3326	25771.2127	13.8769	935.6657	0.1924	10.3587	17.3767	4.4827	40.1544	3.8218	15.3903	56.8379	79.9531	-15.3846	58.4247	0.7475	0.4674	42.39	599.3016	39.7846	60.2154	0.0501	0.0305	1.9744	0.0507	11.4173
132	600547	0.33	-15.38	NaN	3.93	NaN	61777.45	11.52	NaN	08-31	3.87	2.39	8.8762	617.7745	0.3326	25771.2127	13.8769	935.6657	0.1924	10.3587	17.3767	4.4827	40.1544	3.8218	15.3903	56.8379	79.9531	-15.3846	58.4247	0.7475	0.4674	42.39	599.3016	39.7846	60.2154	0.0501	0.0305	1.9744	0.0507	11.4173
133	600600	0.85	7.46	NaN	6.8	NaN	114846.8	7.43	NaN	08-31	6.75	7.62	41.9511	1148.468	0.85	15062.721	11.1494	85.8971	2.0955	4.1224	43.6639	1.0779	166.9914	2.147	13.9961	5.556	6.0486	7.4589	-0.0104	1.2536	1.1041	96.1316	-948.019	53.8585	46.1415	0.2336	0.1077	2.8726	0.2335	28.7607
134	600600	0.85	7.46	NaN	6.8	NaN	114846.8	7.43	NaN	08-31	6.75	7.62	41.9511	1148.468	0.85	15062.721	11.1494	85.8971	2.0955	4.1224	43.6639	1.0779	166.9914	2.147	13.9961	5.556	6.0486	7.4589	-0.0104	1.2536	1.1041	96.1316	-948.019	53.8585	46.1415	0.2336	0.1077	2.8726	0.2335	28.7607
135	601005	-0.23	-42.5	NaN	NaN	NaN	-99848.2	-44.23	NaN	08-31	NaN	-22.08	2.4086	-998.482	-0.225	4521.727	1.0193	16.8571	10.678	3.0184	59.6342	1.5935	112.9589	62.1032	NaN	-149.4799	-3.7703	-42.5	-154.1296	0.1132	0.0448	3.0924	-93.7355	-3.007	103.007	-0.0181	-0.0022	NaN	-0.0022	-0.2877
136	601005	-0.23	-42.5	NaN	NaN	NaN	-99848.2	-44.23	NaN	08-31	NaN	-22.08	2.4086	-998.482	-0.225	4521.727	1.0193	16.8571	10.678	3.0184	59.6342	1.5935	112.9589	62.1032	NaN	-149.4799	-3.7703	-42.5	-154.1296	0.1132	0.0448	3.0924	-93.7355	-3.007	103.007	-0.0181	-0.0022	NaN	-0.0022	-0.2877
137	600242	0.14	-304.41	NaN	4.15	NaN	5803.98	-410.35	NaN	08-31	4.05	6.08	13.1829	58.0398	0.1388	953.7309	2.2815	4.5567	39.5023	NaN	NaN	0.8276	217.4964	459.1922	NaN	1999.8937	11.38	-304.4118	3056.0875	2.0265	2.0265	124.9197	1885.035	72.036	27.964	0.0417	0.02	0.6854	0.0716	7.2203
138	600242	0.14	-304.41	NaN	4.15	NaN	5803.98	-410.35	NaN	08-31	4.05	6.08	13.1829	58.0398	0.1388	953.7309	2.2815	4.5567	39.5023	NaN	NaN	0.8276	217.4964	459.1922	NaN	1999.8937	11.38	-304.4118	3056.0875	2.0265	2.0265	124.9197	1885.035	72.036	27.964	0.0417	0.02	0.6854	0.0716	7.2203
139	600242	0.14	-304.41	NaN	4.15	NaN	5803.98	-410.35	NaN	08-31	4.05	6.08	13.1829	58.0398	0.1388	953.7309	2.2815	4.5567	39.5023	NaN	NaN	0.8276	217.4964	459.1922	NaN	1999.8937	11.38	-304.4118	3056.0875	2.0265	2.0265	124.9197	1885.035	72.036	27.964	0.0417	0.02	0.6854	0.0716	7.2203
140	600242	0.14	-304.41	NaN	4.15	NaN	5803.98	-410.35	NaN	08-31	4.05	6.08	13.1829	58.0398	0.1388	953.7309	2.2815	4.5567	39.5023	NaN	NaN	0.8276	217.4964	459.1922	NaN	1999.8937	11.38	-304.4118	3056.0875	2.0265	2.0265	124.9197	1885.035	72.036	27.964	0.0417	0.02	0.6854	0.0716	7.2203
141	000625	0.96	-18.64	NaN	10.42	NaN	462054.57	-15.85	NaN	08-31	10.24	13.76	14.1929	4620.5457	0.962	33555.2131	6.9868	19.7449	9.1163	3.1868	56.483	0.5062	355.5907	-6.275	-14.7768	22.8445	12.363	-18.6441	22.5629	1.1864	0.9946	49.6893	-1807.6364	41.8765	58.1235	0.1478	0.0462	1.0626	0.0795	8.8387
